id	carbono_estoque_g.m2	data_coleta_ano	coord_x	coord_y
ctb0018-29	4836	2011	-60,22821168	-3,25296063
ctb0018-3	4250	2011	-60,22885071	-3,25070958
ctb0018-30	4180	2011	-60,22793834	-3,25259023
ctb0018-31	6291	2011	-60,22845886	-3,25333689
ctb0018-32	9475	2011	-60,22859799	-3,25353303
ctb0018-33	3441	2011	-60,22769971	-3,25220064
ctb0018-34	4121	2011	-60,22741028	-3,25183771
ctb0018-35	4811	2011	-60,22716168	-3,25200401
ctb0018-36	4693	2011	-60,22733577	-3,25244196
ctb0018-37	6083	2011	-60,2275842	-3,25282174
ctb0018-38	5954	2011	-60,2278531	-3,25319339
ctb0018-39	5053	2011	-60,22749712	-3,25348249
ctb0018-4	6575	2011	-60,22911927	-3,25109197
ctb0018-40	5572	2011	-60,22840681	-3,25405019
ctb0018-42	4318	2011	-60,22721758	-3,25309893
ctb0018-43	3529	2011	-60,22799182	-3,25422102
ctb0018-44	4364	2011	-60,22807589	-3,2543361
ctb0018-45	5702	2011	-60,22778269	-3,25468865
ctb0018-46	5970	2011	-60,22764723	-3,25448957
ctb0018-47	5568	2011	-60,22745739	-3,25423049
ctb0018-48	2226	2011	-60,22736175	-3,2549111
ctb0018-49	2839	2011	-60,22728824	-3,25477816
ctb0018-5	4909	2011	-60,22938321	-3,25148483
ctb0018-50	6597	2011	-60,22709453	-3,25446418
ctb0018-6	5655	2011	-60,22914852	-3,25161349
ctb0018-7	6552	2011	-60,22961213	-3,25135164
ctb0018-8	6511	2011	-60,22963802	-3,25186009
ctb0018-9	8231	2011	-60,23016114	-3,25178935
ctb0018-M-35-38-5	8905	2011	-60,22809106	-3,25356405
ctb0018-M-36-40X	5505	2011	-60,22834545	-3,25396587
ctb0018-M-39-X	6133	2011	-60,22779124	-3,25390518
ctb0018-MX	4977	2011	-60,22849758	-3,25100664
ctb0019-B	31789	2005	-50,227824	-29,487942
ctb0019-F1	30513	2005	-50,222238	-29,482984
ctb0019-F10	8593	2005	-50,169609	-29,478909
ctb0019-F2	30786	2005	-50,219623	-29,482261
ctb0019-F3	26176	2005	-50,243962	-29,481923
ctb0019-F4	34230	2005	-50,210071	-29,485927
ctb0019-F5	29079	2005	-50,205119	-29,489567
ctb0019-F6	21840	2005	-50,198076	-29,485685
ctb0019-F7	18425	2005	-50,183392	-29,488585
ctb0019-F8	20077	2005	-50,182287	-29,487505
ctb0019-F9	7717	2005	-50,161368	-29,470493
ctb0019-FP1	30060	2005	-50,207818	-29,482576
ctb0019-FP2	28686	2005	-50,207873	-29,486262
ctb0019-G1	21312	2005	-50,22795	-29,48919
ctb0019-G2	25243	2005	-50,228016	-29,487262
ctb0019-G3	22835	2005	-50,20606	-29,48129
ctb0019-GS1	25564	2005	-50,221624	-29,48723
ctb0019-GS2	33034	2005	-50,218908	-29,48716
ctb0019-GS3	21752	2005	-50,223949	-29,485073
ctb0019-GS4	26241	2005	-50,202263	-29,489516
ctb0019-GS5	21438	2005	-50,207928	-29,487218
ctb0019-P1	18460	2005	-50,231766	-29,475679
ctb0019-P2	21578	2005	-50,226229	-29,47674
ctb0019-PP1	35207	2005	-50,23069	-29,484547
ctb0019-PP2	38098	2005	-50,229965	-29,485079
ctb0019-S1	22624	2005	-50,180869	-29,491589
ctb0019-S2	27380	2005	-50,176026	-29,483439
ctb0022-L10	9687	2011	-51,08373281	-23,60725697
ctb0022-L100	5003	2011	-51,04921648	-23,41574799
ctb0022-L101	4664	2011	-51,04848169	-23,36009587
ctb0022-L11	2928	2011	-51,09091876	-23,6227802
ctb0022-L12	4465	2011	-51,09290028	-23,62452235
ctb0022-L13	3960	2011	-51,08531674	-23,64643103
ctb0022-L14	4730	2011	-51,08118788	-23,66089459
ctb0022-L15	5405	2011	-51,04372654	-23,62695573
ctb0022-L16	5566	2011	-51,15135274	-23,52526944
ctb0022-L17	5160	2011	-51,18657745	-23,53757906
ctb0022-L18	9617	2011	-51,18488154	-23,53684943
ctb0022-L19	5518	2011	-51,21173125	-23,55280324
ctb0022-L2	4888	2011	-51,13865938	-23,51826276
ctb0022-L20	5098	2011	-51,21427467	-23,58047612
ctb0022-L21	4998	2011	-51,19105117	-23,61641151
ctb0022-L22	4441	2011	-51,19299964	-23,64159224
ctb0022-L23	4478	2011	-51,20694851	-23,64572025
ctb0022-L24	4282	2011	-51,20419418	-23,64629296
ctb0022-L25	4048	2011	-51,20638632	-23,68734342
ctb0022-L26	4451	2011	-51,21043895	-23,70074236
ctb0022-L27	3123	2011	-51,21169545	-23,7013097
ctb0022-L3	5130	2011	-51,11559898	-23,55022165
ctb0022-L4	4084	2011	-51,07222952	-23,52596759
ctb0022-L44	4055	2011	-51,25969247	-23,55740049
ctb0022-L48	3774	2011	-51,2910347	-23,50699639
ctb0022-L49	3937	2011	-51,28645392	-23,49033033
ctb0022-L5	3606	2011	-51,07295624	-23,52924618
ctb0022-L52	5179	2011	-51,09130249	-23,70952077
ctb0022-L56	5533	2011	-51,0358552	-23,70269681
ctb0022-L6	2743	2011	-51,05329398	-23,52738435
ctb0022-L63	4140	2011	-50,92628586	-23,73522793
ctb0022-L65	4240	2011	-50,99130114	-23,70108387
ctb0022-L7	7784	2011	-51,03328731	-23,55611431
ctb0022-L71	4155	2011	-51,01932087	-23,53124027
ctb0022-L72	5443	2011	-51,02047579	-23,52428483
ctb0022-L73	4469	2011	-50,99415099	-23,5846614
ctb0022-L74	5194	2011	-50,98276275	-23,58441666
ctb0022-L75	1399	2011	-50,97491718	-23,5597922
ctb0022-L76	3689	2011	-50,97757595	-23,54027269
ctb0022-L77	4452	2011	-51,03993361	-23,50093111
ctb0022-L78	5876	2011	-50,94803845	-23,48698079
ctb0022-L79	6593	2011	-50,96150762	-23,47553099
ctb0022-L8	2268	2011	-51,08438503	-23,55418002
ctb0022-L80	5260	2011	-50,98743856	-23,47128073
ctb0022-L81	5530	2011	-50,9650338	-23,43501913
ctb0022-L82	4957	2011	-51,30182626	-23,42850767
ctb0022-L85	3553	2011	-51,27428671	-23,44116837
ctb0022-L86	3987	2011	-51,28445462	-23,44397746
ctb0022-L87	5002	2011	-51,24105958	-23,45184589
ctb0022-L88	3152	2011	-51,2405896	-23,44101618
ctb0022-L89	5424	2011	-51,23012531	-23,41337319
ctb0022-L90	3244	2011	-51,21504271	-23,37125592
ctb0022-L91	3929	2011	-51,18153628	-23,39754823
ctb0022-L92	4014	2011	-51,14369256	-23,40806584
ctb0022-L93	5083	2011	-51,16381281	-23,42958962
ctb0022-L94	3182	2011	-51,14002843	-23,47896859
ctb0022-L95	5284	2011	-51,16158261	-23,49535143
ctb0022-L96	3317	2011	-51,08200554	-23,38228506
ctb0022-L97	3045	2011	-51,08125319	-23,40019789
ctb0022-L98	3916	2011	-51,09335166	-23,44461522
ctb0022-L99	4508	2011	-51,08342436	-23,46016651
ctb0029-1	1788	2009	-53,794645	-29,651271
ctb0029-10	2448	2008	-53,346483	-33,522039
ctb0029-100	1947	2008	-51,557371	-28,206357
ctb0029-104	7920	2008	-55,465992	-30,693391
ctb0029-11	6520	2009	-53,81388	-29,647975
ctb0029-12	2840	2008	-53,812761	-29,762041
ctb0029-13	5445	2009	-53,787066	-29,630181
ctb0029-14	770	2009	-53,816667	-29,643214
ctb0029-15	2192	2008	-53,352172	-29,811012
ctb0029-16	3892	2008	-50,567081	-29,867146
ctb0029-17	4485	2009	-53,783879	-29,649234
ctb0029-18	1470	2009	-53,806629	-29,628861
ctb0029-19	3734	2009	-53,802661	-29,635847
ctb0029-2	1152	2009	-53,786729	-29,650198
ctb0029-20	7104	2009	-53,805212	-29,627586
ctb0029-21	4510	2009	-53,811102	-29,622458
ctb0029-22	2875	2009	-53,805395	-29,630352
ctb0029-23	2840	2008	-53,812761	-29,762041
ctb0029-24	3192	2008	-51,087725	-29,932633
ctb0029-25	4032	2009	-53,793397	-29,643112
ctb0029-26	4488	2008	-54,32267	-30,336612
ctb0029-27	7560	2009	-53,787549	-29,641442
ctb0029-28	2920	2008	-54,195762	-29,622231
ctb0029-29	8400	2009	-53,786019	-29,637508
ctb0029-3	2628	2009	-53,789106	-29,649981
ctb0029-30	4950	2009	-53,793425	-29,628681
ctb0029-31	4295	2009	-53,807754	-29,622186
ctb0029-32	8540	2009	-53,794785	-29,644984
ctb0029-33	3551	2009	-53,821581	-29,64418
ctb0029-34	14596	2009	-53,782053	-29,629925
ctb0029-35	4002	2009	-53,781947	-29,633002
ctb0029-36	1280	2007	-53,580861	-29,648235
ctb0029-37	3287	2009	-53,810271	-29,619944
ctb0029-38	6372	2009	-53,793258	-29,618216
ctb0029-39	5192	2009	-53,770017	-29,640732
ctb0029-4	2240	2008	-53,122124	-29,697885
ctb0029-40	3724	2009	-53,77524	-29,62796
ctb0029-41	8160	2009	-53,819961	-29,644967
ctb0029-42	5520	2009	-53,817577	-29,645775
ctb0029-43	1638	2007	-53,580282	-29,647556
ctb0029-44	6096	2008	-57,082275	-29,767951
ctb0029-45	4318	2009	-53,779139	-29,628052
ctb0029-46	4658	2008	-53,506961	-30,50812
ctb0029-47	4716	2009	-53,770344	-29,638366
ctb0029-48	2897	2009	-53,778198	-29,633508
ctb0029-49	1778	2007	-53,581768	-29,648491
ctb0029-5	2574	2008	-53,812761	-29,762041
ctb0029-50	2250	2007	-53,581768	-29,648491
ctb0029-51	8330	2008	-51,186718	-29,170271
ctb0029-52	3030	2009	-53,789514	-29,625137
ctb0029-53	14432	2009	-53,80544	-29,612475
ctb0029-54	3458	2008	-54,687055	-31,013325
ctb0029-55	5160	2009	-53,770967	-29,633143
ctb0029-56	4674	2009	-53,770128	-29,635703
ctb0029-57	4368	2006	-49,886778	-28,594306
ctb0029-58	5337	2006	-49,860361	-28,593444
ctb0029-59	3276	2006	-49,886694	-28,594722
ctb0029-6	1752	2009	-53,792816	-29,64804
ctb0029-60	3673	2006	-49,860194	-28,593306
ctb0029-61	7052	2008	-50,569208	-29,187636
ctb0029-62	6804	2008	-51,186718	-29,170271
ctb0029-63	8730	2008	-50,90755	-28,352012
ctb0029-64	10416	2008	-51,203468	-29,027836
ctb0029-65	7708	2008	-50,419632	-28,614451
ctb0029-67	4080	2008	-54,32267	-30,336612
ctb0029-68	3894	2008	-52,464276	-28,266136
ctb0029-69	141	2008	-54,427477	-30,289187
ctb0029-7	1470	2009	-53,78358	-29,643612
ctb0029-70	2187	2008	-51,345771	-29,213174
ctb0029-71	4530	2006	-49,860361	-28,593444
ctb0029-72	3136	2006	-49,860194	-28,593306
ctb0029-73	3776	2006	-49,860361	-28,593444
ctb0029-74	7600	2008	-51,304867	-28,716447
ctb0029-75	2856	2006	-49,886778	-28,594306
ctb0029-76	3811	2006	-49,865806	-28,594833
ctb0029-77	2784	2006	-49,860194	-28,593306
ctb0029-78	7410	2008	-50,419632	-28,614451
ctb0029-79	6930	2006	-51,508093	-28,599128
ctb0029-8	5184	2009	-53,794759	-29,65719
ctb0029-80	2822	2006	-49,886694	-28,594722
ctb0029-81	7638	2006	-49,860361	-28,593444
ctb0029-82	6634	2006	-51,508093	-28,599128
ctb0029-83	6930	2006	-51,508093	-28,599128
ctb0029-84	2593	2006	-49,956242	-28,657612
ctb0029-85	2997	2006	-49,956111	-28,657778
ctb0029-86	2530	2006	-51,508093	-28,599128
ctb0029-87	2623	2006	-49,886778	-28,594306
ctb0029-88	2898	2006	-51,508093	-28,599128
ctb0029-89	1989	2006	-51,508093	-28,599128
ctb0029-9	1584	2009	-53,815956	-29,626721
ctb0029-90	2474	2006	-51,508093	-28,599128
ctb0029-91	2415	2006	-51,508093	-28,599128
ctb0029-92	3040	2006	-49,865806	-28,594833
ctb0029-93	2415	2006	-51,508093	-28,599128
ctb0029-94	3238	2008	-52,688773	-28,547725
ctb0029-96	6216	2006	-49,865806	-28,594833
ctb0029-99	11752	2008	-51,806408	-30,855403
ctb0036-ACC-10003-2008	1295	2008	-53,87568505	-29,6621005
ctb0036-ACC-10003-2018	1636	2018	-53,87568505	-29,6621005
ctb0036-ACC-10004-2008	1207	2008	-53,87544768	-29,66210566
ctb0036-ACC-10004-2018	1278	2018	-53,87544768	-29,66210566
ctb0036-ACC-10005-2008	1044	2008	-53,87522063	-29,66211059
ctb0036-ACC-10005-2018	1545	2018	-53,87522063	-29,66211059
ctb0036-ACC-10006-2008	1455	2008	-53,87499358	-29,66211552
ctb0036-ACC-10006-2018	1775	2018	-53,87499358	-29,66211552
ctb0036-ACC-10007-2008	2259	2008	-53,87475621	-29,66212067
ctb0036-ACC-10007-2018	2349	2018	-53,87475621	-29,66212067
ctb0036-ACC-11002-2008	2357	2008	-53,87591774	-29,66229388
ctb0036-ACC-11002-2018	2184	2018	-53,87591774	-29,66229388
ctb0036-ACC-11003-2008	1680	2008	-53,87569069	-29,66229881
ctb0036-ACC-11003-2018	1806	2018	-53,87569069	-29,66229881
ctb0036-ACC-11004-2008	2309	2008	-53,87545332	-29,66230396
ctb0036-ACC-11004-2018	1676	2018	-53,87545332	-29,66230396
ctb0036-ACC-11005-2008	1334	2008	-53,87522627	-29,66230889
ctb0036-ACC-11005-2018	1936	2018	-53,87522627	-29,66230889
ctb0036-ACC-11006-2008	2150	2008	-53,87499922	-29,66231382
ctb0036-ACC-11006-2018	2390	2018	-53,87499922	-29,66231382
ctb0036-ACC-12002-2008	1936	2008	-53,87592364	-29,66250119
ctb0036-ACC-12002-2018	2000	2018	-53,87592364	-29,66250119
ctb0036-ACC-12003-2008	1540	2008	-53,87569659	-29,66250612
ctb0036-ACC-12003-2018	1942	2018	-53,87569659	-29,66250612
ctb0036-ACC-12004-2008	1758	2008	-53,87545922	-29,66251127
ctb0036-ACC-12004-2018	2787	2018	-53,87545922	-29,66251127
ctb0036-ACC-12005-2008	1603	2008	-53,87523217	-29,6625162
ctb0036-ACC-12005-2018	1675	2018	-53,87523217	-29,6625162
ctb0036-ACC-13002-2008	2537	2008	-53,87592929	-29,66269949
ctb0036-ACC-13002-2018	2156	2018	-53,87592929	-29,66269949
ctb0036-ACC-13003-2008	2407	2008	-53,87570224	-29,66270442
ctb0036-ACC-13003-2018	917	2018	-53,87570224	-29,66270442
ctb0036-ACC-13004-2008	1589	2008	-53,87546486	-29,66270957
ctb0036-ACC-13004-2018	1718	2018	-53,87546486	-29,66270957
ctb0036-ACC-13005-2008	1396	2008	-53,87523781	-29,6627145
ctb0036-ACC-13005-2018	1873	2018	-53,87523781	-29,6627145
ctb0036-ACC-2006-2008	2863	2008	-53,87494767	-29,66050207
ctb0036-ACC-2006-2018	1914	2018	-53,87494767	-29,66050207
ctb0036-ACC-2007-2008	2526	2008	-53,8747103	-29,66050722
ctb0036-ACC-2007-2018	1686	2018	-53,8747103	-29,66050722
ctb0036-ACC-3005-2008	2631	2008	-53,87518035	-29,66069544
ctb0036-ACC-3005-2018	1111	2018	-53,87518035	-29,66069544
ctb0036-ACC-3006-2008	2142	2008	-53,87495331	-29,66070037
ctb0036-ACC-3006-2018	2890	2018	-53,87495331	-29,66070037
ctb0036-ACC-3007-2008	1893	2008	-53,87471594	-29,66070552
ctb0036-ACC-3007-2018	2374	2018	-53,87471594	-29,66070552
ctb0036-ACC-3008-2008	1916	2008	-53,87448889	-29,66071045
ctb0036-ACC-3008-2018	2617	2018	-53,87448889	-29,66071045
ctb0036-ACC-4005-2008	1652	2008	-53,875186	-29,66089374
ctb0036-ACC-4005-2018	1166	2018	-53,875186	-29,66089374
ctb0036-ACC-4006-2008	2448	2008	-53,87495895	-29,66089867
ctb0036-ACC-4006-2018	1296	2018	-53,87495895	-29,66089867
ctb0036-ACC-4007-2008	1663	2008	-53,87472158	-29,66090382
ctb0036-ACC-4007-2018	6738	2018	-53,87472158	-29,66090382
ctb0036-ACC-5005-2008	1972	2008	-53,8751919	-29,66110106
ctb0036-ACC-5005-2018	1593	2018	-53,8751919	-29,66110106
ctb0036-ACC-5006-2008	1804	2008	-53,87496485	-29,66110598
ctb0036-ACC-5006-2018	2078	2018	-53,87496485	-29,66110598
ctb0036-ACC-5007-2008	1565	2008	-53,87472748	-29,66111114
ctb0036-ACC-5007-2018	2629	2018	-53,87472748	-29,66111114
ctb0036-ACC-6004-2008	1413	2008	-53,87542459	-29,66129443
ctb0036-ACC-6004-2018	1539	2018	-53,87542459	-29,66129443
ctb0036-ACC-6005-2008	2228	2008	-53,87519754	-29,66129936
ctb0036-ACC-6005-2018	1406	2018	-53,87519754	-29,66129936
ctb0036-ACC-6006-2008	1579	2008	-53,87497049	-29,66130429
ctb0036-ACC-6006-2018	2775	2018	-53,87497049	-29,66130429
ctb0036-ACC-6007-2008	2083	2008	-53,87473312	-29,66130944
ctb0036-ACC-6007-2018	4230	2018	-53,87473312	-29,66130944
ctb0036-ACC-7004-2008	2346	2008	-53,87543049	-29,66150174
ctb0036-ACC-7004-2018	996	2018	-53,87543049	-29,66150174
ctb0036-ACC-7005-2008	2518	2008	-53,87520344	-29,66150667
ctb0036-ACC-7005-2018	969	2018	-53,87520344	-29,66150667
ctb0036-ACC-7006-2008	2076	2008	-53,87497639	-29,6615116
ctb0036-ACC-7006-2018	2669	2018	-53,87497639	-29,6615116
ctb0036-ACC-7007-2008	1957	2008	-53,87473902	-29,66151675
ctb0036-ACC-7007-2018	1929	2018	-53,87473902	-29,66151675
ctb0036-ACC-8003-2008	1603	2008	-53,8756735	-29,66169489
ctb0036-ACC-8003-2018	653	2018	-53,8756735	-29,66169489
ctb0036-ACC-8004-2008	2244	2008	-53,87543613	-29,66170004
ctb0036-ACC-8004-2018	1730	2018	-53,87543613	-29,66170004
ctb0036-ACC-8005-2008	2131	2008	-53,87520908	-29,66170497
ctb0036-ACC-8005-2018	2336	2018	-53,87520908	-29,66170497
ctb0036-ACC-8006-2008	1642	2008	-53,87498203	-29,6617099
ctb0036-ACC-8006-2018	1538	2018	-53,87498203	-29,6617099
ctb0036-ACC-8007-2008	1176	2008	-53,87474467	-29,66171505
ctb0036-ACC-8007-2018	3113	2018	-53,87474467	-29,66171505
ctb0036-ACC-9003-2008	1378	2008	-53,8756794	-29,6619022
ctb0036-ACC-9003-2018	488	2018	-53,8756794	-29,6619022
ctb0036-ACC-9004-2008	2197	2008	-53,87544203	-29,66190736
ctb0036-ACC-9004-2018	1156	2018	-53,87544203	-29,66190736
ctb0036-ACC-9005-2008	2303	2008	-53,87521498	-29,66191229
ctb0036-ACC-9005-2018	1530	2018	-53,87521498	-29,66191229
ctb0036-ACC-9006-2008	1703	2008	-53,87498793	-29,66191721
ctb0036-ACC-9006-2018	1552	2018	-53,87498793	-29,66191721
ctb0036-ACC-9007-2008	1631	2008	-53,87475056	-29,66192237
ctb0036-ACC-9007-2018	1770	2018	-53,87475056	-29,66192237
ctb0036-ACC-perfil-2008	3076	2008	-53,8763354	-29,66100407
ctb0054-P01	3218	2006	-44,1775194	-16,70829312
ctb0054-P02	8320	2006	-44,10084262	-16,69427096
ctb0054-P03	3324	2006	-44,1775194	-16,70829312
ctb0054-P04	3706	2006	-44,13076012	-16,68816191
ctb0054-P05	4733	2006	-44,1133756	-16,77676878
ctb0054-P06	6073	2006	-44,00943716	-16,70741166
ctb0054-P07	5512	2006	-44,2583414	-16,62598028
ctb0054-P08	3819	2006	-44,23481136	-16,63474431
ctb0054-P09	3285	2006	-44,15310082	-16,66230347
ctb0054-P10	2756	2006	-44,19698963	-16,67500635
ctb0054-P11	13368	2006	-44,3833592	-16,65187127
ctb0054-P12	6909	2006	-44,34642672	-16,617526
ctb0054-P13	3766	2007	-44,22773303	-16,76528852
ctb0054-P14	4071	2007	-44,16043788	-16,77928893
ctb0054-P15	4267	2007	-44,15438153	-16,81418152
ctb0054-P16	8585	2007	-44,1780141	-16,79846821
ctb0054-P17	4026	2007	-44,26763844	-16,7696735
ctb0054-P18	6129	2007	-44,10953607	-16,80739388
ctb0054-P19	5466	2007	-44,22207897	-16,79901008
ctb0054-P20	4923	2007	-44,08216965	-16,76876838
ctb0054-P21	7443	2007	-44,04246589	-16,73651836
ctb0054-P22	4190	2007	-44,02792966	-16,71172954
ctb0054-P23	4300	2007	-44,05109037	-16,70921589
ctb0054-P24	2741	2007	-44,15838644	-16,65014036
ctb0054-P26	6967	2007	-44,22210376	-16,66571953
ctb0054-P27	4724	2007	-44,37442804	-16,75109691
ctb0054-P28	12019	2007	-44,40682293	-16,84206509
ctb0054-P29	20442	2007	-44,29576841	-16,80260185
ctb0054-P30	4102	2007	-44,40595025	-16,76054583
ctb0054-P31	3294	2007	-44,34235605	-16,71415297
ctb0054-P32	3169	2007	-44,29774405	-16,47674132
ctb0054-P33	4312	2007	-44,29806101	-16,50576803
ctb0054-P34	3465	2007	-44,40136772	-16,55657538
ctb0054-P37	5262	2007	-44,51267736	-16,7896074
ctb0054-P38	7222	2007	-44,48160243	-16,74279748
ctb0054-P39	6000	2007	-44,47927143	-16,6648077
ctb0054-P40	3958	2007	-44,47456798	-16,67012916
ctb0054-P41	3971	2007	-44,04145183	-16,73108137
ctb0054-P42	6610	2007	-44,04145183	-16,73108137
ctb0054-P43	6629	2007	-44,47456798	-16,67012916
ctb0054-PC	4972	2007	-44,40136772	-16,55657538
ctb0054-PT1	5089	2007	-44,1775194	-16,70829312
ctb0054-PT2	7827	2007	-44,1775194	-16,70829312
ctb0054-PT3	5307	2007	-44,1775194	-16,70829312
ctb0054-PT4	2172	2007	-44,1775194	-16,70829312
ctb0054-PT5	3139	2007	-44,1775194	-16,70829312
ctb0054-PT6	3055	2007	-44,1775194	-16,70829312
ctb0562-E01	5999	1983	-46,17029984	-19,7803181
ctb0562-E02	6132	1984	-47,9503753	-18,60029543
ctb0562-E03	5549	1984	-47,25034538	-18,87030116
ctb0562-E04	6889	1983	-47,78036784	-18,57029528
ctb0562-E05	11333	1984	-46,25030179	-18,93030388
ctb0562-E06	3170	1984	-46,95033314	-19,30030876
ctb0562-E07	4908	1983	-47,13033915	-18,37029326
ctb0562-E08	7241	1983	-49,32043794	-19,80031193
ctb0562-E09	6698	1983	-46,97033268	-18,63029776
ctb0562-E10	4074	1983	-46,03029314	-19,48031332
ctb0562-E11	3943	1984	-47,47035458	-18,68029765
ctb0562-E12	3372	1984	-47,3303492	-19,03030362
ctb0562-E13	3434	1984	-45,45026568	-18,23029366
ctb0562-E14	6155	1983	-46,450312	-19,70031628
ctb0562-E16	1928	1984	-47,43035261	-18,57029595
ctb0562-E17	4141	1984	-46,17029821	-18,88030319
ctb0562-E18	6587	1984	-47,73036599	-18,7202978
ctb0562-E19	7549	1983	-47,75036697	-18,77029857
ctb0562-E20	8308	1983	-46,87032875	-18,85030152
ctb0562-E21	9454	1984	-46,27030222	-18,68029975
ctb0562-E22	54061	1984	-47,58036154	-19,68031383
ctb0562-E23	25971	1984	-46,90033031	-18,98030359
ctb0562-E24	14390	1984	-47,58036152	-19,67031367
ctb0562-E25	3935	1983	-47,52035885	-19,65031346
ctb0562-E27	3762	1983	-47,45035517	-19,37030897
ctb0562-E28	3731	1983	-47,68036424	-18,92030115
ctb0562-E29	5434	1983	-46,15029826	-19,4003118
ctb0562-E31	4844	1983	-47,32035004	-19,63031352
ctb0562-E32	8225	1983	-46,13029711	-19,25030935
ctb0562-E33	6392	1984	-46,3003049	-19,43031205
ctb0562-E35	6209	1983	-46,13029775	-19,60031516
ctb0562-E36	7832	1983	-46,4003098	-19,70031637
ctb0562-E37	6357	1983	-46,6003183	-19,55031352
ctb0562-E38	6983	1983	-46,55031614	-19,57031395
ctb0562-E39	6567	1983	-46,37030754	-19,20030812
ctb0562-E40	5748	1983	-46,62031796	-18,9203031
ctb0562-E41	6291	1984	-46,8503286	-19,22030762
ctb0562-E42	4410	1984	-47,58036154	-19,68031383
ctb0562-E43	5713	1984	-46,60031748	-19,13030658
ctb0562-E44	6105	1984	-46,85032892	-19,38031026
ctb0562-E45	7054	1983	-48,9704209	-19,12030166
ctb0562-E46	3423	1983	-47,13033905	-18,32029245
ctb0562-E47	3978	1983	-45,45026515	-17,880288
ctb0562-E48	4465	1983	-45,42026392	-17,93028884
ctb0562-E49	13331	1983	-46,68031979	-18,50029615
ctb0562-E50	6175	1983	-46,60031662	-18,67029905
ctb0562-E51	7244	1984	-47,38035234	-19,48031092
ctb0562-E52	4333	1984	-47,1003379	-18,4002938
ctb0562-E53	4669	1984	-47,2803454	-18,23029074
ctb0562-E54	5105	1983	-46,98033501	-19,57031317
ctb0562-E55	4719	1983	-45,98028908	-18,40029565
ctb0562-E56	4226	1983	-46,00028995	-18,40029562
ctb0562-E57	5116	1983	-47,37035006	-18,60029654
ctb0562-E58	4660	1983	-47,43035535	-19,85031696
ctb0562-E59	4113	1984	-47,68036463	-19,10030409
ctb0562-E60	10971	1983	-46,50031212	-18,60029807
ctb0562-E61	5744	1983	-45,9802905	-19,23030926
ctb0562-E62	5150	1984	-45,92028782	-19,20030886
ctb0562-E63	12962	1984	-47,73036599	-18,7202978
ctb0562-E64	5038	1983	-46,23030119	-19,08030638
ctb0562-E67	8676	1984	-47,07034023	-20,17032302
ctb0562-E68	4635	1984	-46,92033068	-18,72029931
ctb0562-E69	4361	1984	-46,85032852	-19,18030696
ctb0562-E70	5300	1984	-46,30030348	-18,65029922
ctb0562-E74	2521	1983	-46,77032353	-18,40029437
ctb0562-E75	7224	1983	-45,75027877	-18,23029323
ctb0562-E76	5231	1983	-46,12029567	-18,68029999
ctb0562-E77	6715	1983	-46,38030858	-19,52031341
ctb0562-E78	1256	1983	-47,22034563	-19,62031355
ctb0562-E79	6634	1983	-45,92028799	-19,30031051
ctb0562-E80	7788	1984	-46,17029838	-18,98030483
ctb0562-E81	20014	1984	-47,6203633	-19,68031375
ctb0562-Perfil-1	996	1984	-46,90033131	-19,48031182
ctb0562-Perfil-10	4936	1984	-46,05029252	-18,63029928
ctb0562-Perfil-11	5594	1984	-46,62031773	-18,80030113
ctb0562-Perfil-12	5667	1984	-47,00033584	-19,5503128
ctb0562-Perfil-13	3707	1984	-46,45031146	-19,42031163
ctb0562-Perfil-14	11857	1984	-46,62031921	-19,57031382
ctb0562-Perfil-15	6358	1973	-47,83037102	-19,03030264
ctb0562-Perfil-16	5527	1984	-46,33030465	-18,57029786
ctb0562-Perfil-18	6975	1984	-47,50035802	-19,67031383
ctb0562-Perfil-19	6211	1973	-47,60036086	-18,97030212
ctb0562-Perfil-2	2389	1983	-45,29025863	-18,19029322
ctb0562-Perfil-20	5889	1973	-47,58036009	-19,02030298
ctb0562-Perfil-21	6671	1984	-46,92033258	-19,67031494
ctb0562-Perfil-22	2941	1984	-45,60027187	-18,00028972
ctb0562-Perfil-23	10221	1984	-46,28030252	-18,60029843
ctb0562-Perfil-24	3540	1983	-46,40030994	-19,77031754
ctb0562-Perfil-25	5336	1983	-43,5001803	-18,1002938
ctb0562-Perfil-26	9260	1984	-46,25030135	-18,68029979
ctb0562-Perfil-27	9855	1984	-47,93037547	-19,07030309
ctb0562-Perfil-28	2108	1985	-46,45031146	-19,42031163
ctb0562-Perfil-29	6852	1984	-46,08029382	-18,62029907
ctb0562-Perfil-3	5197	1984	-46,41031048	-19,82031836
ctb0562-Perfil-30	5789	1984	-46,05029261	-18,6803001
ctb0562-Perfil-4	4330	1984	-47,83037102	-19,03030264
ctb0562-Perfil-5	3560	1984	-45,88028501	-18,58029873
ctb0562-Perfil-6	10580	1984	-47,77036784	-18,77029853
ctb0562-Perfil-7	8641	1984	-46,22030137	-19,42031202
ctb0562-Perfil-8	9591	1984	-46,02029229	-19,25030952
ctb0562-Perfil-9	8474	1984	-45,45026514	-17,87028783
ctb0563-Perfil-1	4611	2004	-70,01783052	-4,39425407
ctb0563-Perfil-2	4228	2004	-70,01930274	-4,3939485
ctb0563-Perfil-3	3111	2004	-70,01999719	-4,39378184
ctb0563-Perfil-4	4403	2004	-70,01788607	-4,39589296
