"id","carbono_estoque_kgm2","data_coleta_ano","coord_x","coord_y"
"ctb0607-PERFIL-104",3.53,1996,-36.96666667,-10.65
"ctb0607-PERFIL-105",0.83,1981,-37.16666667,-11.11666667
"ctb0607-PERFIL-106",18.12,1996,-36.96666667,-10.65
"ctb0607-PERFIL-107",3.27,1996,-36.91666667,-10.61666667
"ctb0607-PERFIL-108",1.99,1969,-37.33333333,-10.83333333
"ctb0607-PERFIL-109",5.82,1996,-36.96666667,-10.65
"ctb0607-PERFIL-11",6.4,1996,-37.81666667,-11.43333333
"ctb0607-PERFIL-110",1.95,1996,-36.76666667,-10.63333333
"ctb0607-PERFIL-111",0.34,1981,-37.16666667,-11.11666667
"ctb0607-PERFIL-112",19.41,1996,-37.16666667,-10.65
"ctb0607-PERFIL-113",50.22,1996,-36.96666667,-10.65
"ctb0607-PERFIL-13",3.6,1966,-36.9,-10.28333333
"ctb0607-PERFIL-14",1.01,1966,-36.7,-10.35
"ctb0607-PERFIL-15",0.63,1973,-36.71666667,-10.35
"ctb0607-PERFIL-16",5.74,1995,-37.66666667,-11.45
"ctb0607-PERFIL-17",4.64,1995,-37.66666667,-11.36666667
"ctb0607-PERFIL-18",4.43,1996,-37.16666667,-11.11666667
"ctb0607-PERFIL-19",1.75,1976,-37.38333333,-11.26666667
"ctb0607-PERFIL-2",3.01,1969,-37.3,-10.68333333
"ctb0607-PERFIL-20",3.64,1995,-36.63333333,-10.3
"ctb0607-PERFIL-21",1.06,1970,-36.604792,-10.319517
"ctb0607-PERFIL-22",3.63,1966,-37.36666667,-11.1
"ctb0607-PERFIL-23",2.44,1976,-37.66666667,-11.28333333
"ctb0607-PERFIL-24",2.4,1973,-37.18333333,-10.18333333
"ctb0607-PERFIL-25",3.08,1972,-37.13333333,-10.85
"ctb0607-PERFIL-26",3.23,1966,-37.55,-11.31666667
"ctb0607-PERFIL-27",5.09,1988,-37.15,-10.46666667
"ctb0607-PERFIL-28",7.3,1997,-37.18333333,-10.6
"ctb0607-PERFIL-29",4.94,1987,-37.66666667,-11.41666667
"ctb0607-PERFIL-3",1.81,1996,-36.78333333,-10.61666667
"ctb0607-PERFIL-30",3.27,1976,-37.38333333,-10.98333333
"ctb0607-PERFIL-31",3.13,1969,-37.68333333,-11.2
"ctb0607-PERFIL-32",5.21,1987,-37.65,-11.28333333
"ctb0607-PERFIL-33",4.8,1987,-37.65,-11.36666667
"ctb0607-PERFIL-34",4.04,1988,-37.18333333,-10.56666667
"ctb0607-PERFIL-35",4.13,1972,-36.9,-10.4
"ctb0607-PERFIL-36",4.25,1987,-37.56666667,-11.3
"ctb0607-PERFIL-37",1.85,1966,-37.66666667,-11.18333333
"ctb0607-PERFIL-39",3.09,1995,-37.08333333,-10.93333333
"ctb0607-PERFIL-4",5.01,1996,-36.91666667,-10.71666667
"ctb0607-PERFIL-40",5.92,1995,-37.66666667,-11.45
"ctb0607-PERFIL-41",4.37,1976,-36.86666667,-10.28333333
"ctb0607-PERFIL-42",3.08,1972,-37.6,-11.33333333
"ctb0607-PERFIL-43",4.1,1987,-37.61666667,-11.2
"ctb0607-PERFIL-44",3.89,1987,-37.65,-11.2
"ctb0607-PERFIL-45",4.51,1996,-36.75,-10.5
"ctb0607-PERFIL-46",6.47,1987,-37.68333333,-11.36666667
"ctb0607-PERFIL-47",2.57,1988,-37.21666667,-10.46666667
"ctb0607-PERFIL-48",2.37,1972,-36.71666667,-10.28333333
"ctb0607-PERFIL-49",4.93,1995,-37.66666667,-11.45
"ctb0607-PERFIL-5",4.6,1976,-37.81666667,-11.41666667
"ctb0607-PERFIL-50",4.01,1976,-36.91666667,-10.75
"ctb0607-PERFIL-51",6.46,1976,-36.96666667,-10.73333333
"ctb0607-PERFIL-52",4.35,1996,-37.13333333,-10.63333333
"ctb0607-PERFIL-53",2.57,1977,-36.98333333,-10.68333333
"ctb0607-PERFIL-54",4.03,1988,-37.16666667,-10.35
"ctb0607-PERFIL-55",1.92,1966,-37.21666667,-10.95
"ctb0607-PERFIL-56",1.18,1973,-37.25,-10.25
"ctb0607-PERFIL-57",3.38,1976,-37.4,-11.21666667
"ctb0607-PERFIL-58",3.35,1966,-37.13333333,-10.88333333
"ctb0607-PERFIL-59",4.78,1966,-37.56666667,-11.41666667
"ctb0607-PERFIL-6",2.97,1996,-36.86666667,-10.53333333
"ctb0607-PERFIL-60",6.36,1996,-37.05,-10.58333333
"ctb0607-PERFIL-61",5.02,1976,-37.4,-11.13333333
"ctb0607-PERFIL-62",3.84,1988,-37.03333333,-10.31666667
"ctb0607-PERFIL-63",3.02,1988,-37.18333333,-10.38333333
"ctb0607-PERFIL-64",0,1972,-37.78333333,-11.48333333
"ctb0607-PERFIL-65",1.4,1988,-37.2,-10.38333333
"ctb0607-PERFIL-66",1.52,1972,-36.81666667,-10.31666667
"ctb0607-PERFIL-67",0.51,1987,-37.61666667,-11.2
"ctb0607-PERFIL-68",5.03,1987,-37.66666667,-11.33333333
"ctb0607-PERFIL-69",5.74,1966,-36.95,-10.51666667
"ctb0607-PERFIL-7",4.25,1988,-37.23333333,-10.46666667
"ctb0607-PERFIL-70",3.61,1972,-37.15,-10.76666667
"ctb0607-PERFIL-71",3.92,1966,-37.13333333,-10.6
"ctb0607-PERFIL-72",5.96,1966,-36.98333333,-10.66666667
"ctb0607-PERFIL-73",6.35,1987,-37.55,-11.2
"ctb0607-PERFIL-74",10.06,1996,-37.01666667,-10.51666667
"ctb0607-PERFIL-75",4.24,1973,-37.6,-11.35
"ctb0607-PERFIL-76",4.86,1995,-37.66666667,-11.45
"ctb0607-PERFIL-77",1.19,1987,-37.55,-11.28333333
"ctb0607-PERFIL-78",0.43,1981,-37.16666667,-11.11666667
"ctb0607-PERFIL-79",2.68,1995,-37.23333333,-11.15
"ctb0607-PERFIL-8",2.67,1969,-37.25,-10.35
"ctb0607-PERFIL-80",2.57,1996,-37.41666667,-11.33333333
"ctb0607-PERFIL-81",12.29,1996,-36.91666667,-10.63333333
"ctb0607-PERFIL-82",11.57,1996,-37.68333333,-10.71666667
"ctb0607-PERFIL-83",5.77,1987,-37.607083,-11.284399
"ctb0607-PERFIL-84",9.47,1977,-37.18333333,-10.6
"ctb0607-PERFIL-85",6.53,1997,-37.18333333,-10.6
"ctb0607-PERFIL-86",6.47,1996,-37.05,-10.65
"ctb0607-PERFIL-87",6.31,1966,-37.16666667,-10.75
"ctb0607-PERFIL-88",9.21,1996,-36.96666667,-10.65
"ctb0607-PERFIL-9",3.5,1972,-37.53333333,-10.9
"ctb0607-PERFIL-90",3.49,1969,-37.01666667,-10.65
"ctb0607-PERFIL-91",6.7,1966,-37.13333333,-10.78333333
"ctb0607-PERFIL-92",68.88,1996,-37.05,-10.71666667
"ctb0607-PERFIL-93",6.18,1972,-36.96666667,-10.55
"ctb0607-PERFIL-94",4.1,1972,-37.3,-10.98333333
"ctb0607-PERFIL-95",4.46,1966,-36.48333333,-10.43333333
"ctb0607-PERFIL-96",7.25,1996,-36.83333333,-10.53333333
"ctb0607-PERFIL-98",6.48,1972,-37.18333333,-10.93333333
"ctb0607-PERIL-38",2.63,1972,-37.51666667,-11.01666667
"ctb0608-01-V-RCC",2.44,1998,-34.95166667,-7.63972222
"ctb0608-02-V-RCC",2.54,1998,-34.95166667,-7.64055556
"ctb0608-03-V-RCC",3.79,1998,-34.95138889,-7.64083333
"ctb0608-04-V-RCC",1.38,1997,-37.11083333,-5.52388889
"ctb0608-05-V-RCC",3.03,1997,-37.24555556,-5.36472222
"ctb0608-06-V-RCC",2.83,1997,-37.40694444,-5.19388889
"ctb0608-07-V-RCC",2.87,1997,-37.52305556,-5.24472222
"ctb0608-08-V-RCC",4.17,1997,-37.6875,-5.47888889
"ctb0608-09-V-RCC",2.97,1997,-38.35833333,-6.645
"ctb0608-10-V-RCC",2.92,1997,-38.30333333,-6.72611111
"ctb0608-11-V-RCC",4.3,1997,-38.255,-6.72694444
"ctb0608-12-V-RCC",1.56,1997,-39.115,-8.25027778
"ctb0608-13-V-RCC",3.08,1997,-39.19777778,-8.46194444
"ctb0608-14-V-RCC",2.94,1997,-39.3275,-8.50277778
"ctb0608-15-V-RCC",3.49,1997,-40.414474,-9.394322
"ctb0608-16-V-RCC",0.84,1997,-40.39166667,-9.19944444
"ctb0608-17-V-RCC",2.36,1997,-40.30722222,-9.06277778
"ctb0608-18-V-RCC",2.18,1997,-40.28861111,-9.03027778
"ctb0608-19-V-RCC",1.95,1997,-40.25194444,-9.04388889
"ctb0608-Ex-02-V-RCC",1.98,1967,-35.83777778,-5.79861111
"ctb0609-Extra-1",3.88,1982,-47.55,-14.78
"ctb0609-Extra-10",4.25,1982,-47.87,-16.27
"ctb0609-Extra-11",4.34,1982,-46.98,-15.8
"ctb0609-Extra-12",0,1983,-48.28,-17.3
"ctb0609-Extra-13",2.81,1982,-48.95,-15.92
"ctb0609-Extra-14",1.66,1982,-47.6,-16.8
"ctb0609-Extra-15",3.84,1983,-47.8,-17.97
"ctb0609-Extra-16",5.98,1983,-47.83,-17.5
"ctb0609-Extra-17",4.89,1983,-47.9,-17.05
"ctb0609-Extra-18",2.85,1983,-47.98,-18.25
"ctb0609-Extra-19",2.78,1983,-47.83,-18.22
"ctb0609-Extra-2",5.17,1982,-48.5,-16.27
"ctb0609-Extra-20",2.9,1983,-48.78,-15.45
"ctb0609-Extra-21",4.9,1983,-47.35,-17.98
"ctb0609-Extra-22",2.97,1982,-48.3,-15.73
"ctb0609-Extra-23",3.04,1982,-48.78,-15.02
"ctb0609-Extra-24",4.87,1982,-48.18,-16.8
"ctb0609-Extra-25",0,1982,-48.42,-15.38
"ctb0609-Extra-26",4.14,1983,-47.15,-15.05
"ctb0609-Extra-27",4.06,1982,-48.35,-15.27
"ctb0609-Extra-28",0,1983,-47.78,-17.88
"ctb0609-Extra-29",4.43,1983,-47.78,-18.13
"ctb0609-Extra-3",3.58,1982,-47.65,-16.72
"ctb0609-Extra-30",6.7,1983,-49.03,-16.12
"ctb0609-Extra-31",4.55,1983,-48.72,-16.73
"ctb0609-Extra-32",1.82,1983,-47.78,-17.93
"ctb0609-Extra-33",2.87,1983,-47.83,-18.03
"ctb0609-Extra-35",4.03,1982,-48.97,-16.12
"ctb0609-Extra-36",5.51,1983,-47.83,-18.18
"ctb0609-Extra-37",5.2,1982,-48.85,-16.1
"ctb0609-Extra-38",3.06,1982,-47.1,-15.4
"ctb0609-Extra-39",4.49,1982,-47.35,-15.48
"ctb0609-Extra-4",2.82,1982,-47.82,-14.88
"ctb0609-Extra-40",4.79,1982,-47.73,-14.87
"ctb0609-Extra-41",2.58,1982,-48.2,-15.57
"ctb0609-Extra-42",5.26,1982,-49.05,-16.13
"ctb0609-Extra-43",2.8,1983,-48.18,-18.32
"ctb0609-Extra-44",1.9,1982,-47.7,-15.2
"ctb0609-Extra-45",8.62,1982,-47.28,-15.33
"ctb0609-Extra-46",4.26,1982,-48.25,-15.11
"ctb0609-Extra-47",5.32,1982,-49.07,-16.1
"ctb0609-Extra-48",2.57,1982,-48.22,-16.95
"ctb0609-Extra-49",5.93,1982,-47.77,-15.17
"ctb0609-Extra-5",1.63,1982,-47.42,-14.8
"ctb0609-Extra-50",4.37,1982,-48.13,-15.2
"ctb0609-Extra-51",1.44,1983,-47.88,-17.62
"ctb0609-Extra-52",1.01,1983,-47.58,-18.13
"ctb0609-Extra-53",3.13,1982,-47.67,-16.82
"ctb0609-Extra-54",1.31,1983,-47.82,-17.57
"ctb0609-Extra-55",4.49,1982,-48.1,-15.3
"ctb0609-Extra-56",6.21,1982,-48.67,-16.12
"ctb0609-Extra-57",1.68,1982,-47.67,-15.2
"ctb0609-Extra-58",1.82,1983,-49.55,-16.12
"ctb0609-Extra-59",8.54,1982,-48.57,-15.75
"ctb0609-Extra-6",3.1,1983,-47.78,-17.6
"ctb0609-Extra-60",2.2,1982,-48.38,-17.43
"ctb0609-Extra-61",4.73,1983,-48.17,-17.13
"ctb0609-Extra-62",3.88,1983,-47.8,-18.13
"ctb0609-Extra-63",2.49,1983,-48.73,-15.17
"ctb0609-Extra-64",4.17,1982,-48.23,-15.25
"ctb0609-Extra-65",1.85,1983,-47.77,-18.15
"ctb0609-Extra-66",0.93,1982,-48.85,-15.1
"ctb0609-Extra-7",5.31,1982,-47.67,-16.82
"ctb0609-Extra-8",4.09,1983,-47.68,-17.53
"ctb0609-Extra-9",1.4,1982,-47.47,-15.25
"ctb0609-Perfil-1",5.44,1983,-47.85,-18.13
"ctb0609-Perfil-10",5.46,1983,-48.3,-17.3
"ctb0609-Perfil-11",4.78,1983,-47.78,-18.15
"ctb0609-Perfil-12",2.42,1983,-48.68,-16.68
"ctb0609-Perfil-13",4.31,1983,-47.92,-15.92
"ctb0609-Perfil-14",6.28,1977,-48.17,-15.58
"ctb0609-Perfil-15",3.76,1977,-47.97,-15.51
"ctb0609-Perfil-16",5.79,1983,-48.08,-18.42
"ctb0609-Perfil-17",5.19,1983,-48.23,-16.97
"ctb0609-Perfil-18",3.32,1983,-47.55,-16.83
"ctb0609-Perfil-19",3.65,1982,-48.98,-15.55
"ctb0609-Perfil-2",4.82,1983,-47.43,-16.22
"ctb0609-Perfil-20",5.03,1983,-47.75,-17.47
"ctb0609-Perfil-21",6.4,1983,-48.42,-17.5
"ctb0609-Perfil-22",3.37,1983,-47.63,-16.73
"ctb0609-Perfil-23",3.89,1982,-47.45,-15.35
"ctb0609-Perfil-3",5.25,1983,-47.32,-16.8
"ctb0609-Perfil-4",3.2,1983,-47.28,-15.18
"ctb0609-Perfil-5",5.47,1983,-47.88,-17.32
"ctb0609-Perfil-6",5.68,1983,-48.53,-16.87
"ctb0609-Perfil-7",6.45,1983,-47.07,-15.68
"ctb0609-Perfil-8",5.23,1983,-48.65,-15.38
"ctb0609-Perfil-9",5.29,1983,-48.38,-15.17
"ctb0610-PC-1",1.53,1981,-58.08333333,-15.73333333
"ctb0610-PC-10",2.97,1981,-58.33333333,-15.46666667
"ctb0610-PC-11",3.14,1981,-58.01666667,-15.26666667
"ctb0610-PC-12",3.73,1981,-58,-15.23333333
"ctb0610-PC-13",6.44,1981,-58.1,-15.83333333
"ctb0610-PC-14",6.4,1981,-58.13333333,-16.51666667
"ctb0610-PC-15",1.8,1981,-57.98333333,-15.83333333
"ctb0610-PC-16",1.52,1981,-59.1,-16.21666667
"ctb0610-PC-17",1.01,1981,-58.93333333,-16.135
"ctb0610-PC-18",0,1981,-57.75,-16.73333333
"ctb0610-PC-19",1.8,1981,-57.96666667,-16.71666667
"ctb0610-PC-2",3.27,1981,-58.31666667,-15.78333333
"ctb0610-PC-20",6.29,1981,-58.01666667,-15.2
"ctb0610-PC-21",0.79,1981,-58.85,-16.1
"ctb0610-PC-22",2.48,1981,-59.01666667,-16.2
"ctb0610-PC-23",1.24,1981,-57.76666667,-15.96666667
"ctb0610-PC-24",1.3,1981,-57.93333333,-14.33333333
"ctb0610-PC-3",4.49,1981,-58.3,-15.93333333
"ctb0610-PC-4",5.07,1981,-57.26666667,-14.63333333
"ctb0610-PC-5",7.01,1981,-57.63333333,-14.63333333
"ctb0610-PC-6",2.51,1981,-57.06666667,-14.75
"ctb0610-PC-7",2.48,1981,-57.11666667,-15.23333333
"ctb0610-PC-8",4.16,1981,-57.9,-15.31666667
"ctb0610-PC-9",7.82,1981,-58.11666667,-15.65
"ctb0610-Perfil-1",3.23,1981,-58.01666667,-16.15
"ctb0610-Perfil-10",4.55,1981,-58.3,-15.71666667
"ctb0610-Perfil-11",3.24,1981,-58.23333333,-15.6
"ctb0610-Perfil-12",4.05,1981,-58.35,-15.45
"ctb0610-Perfil-13",4.06,1981,-57.26666667,-14.71666667
"ctb0610-Perfil-14",2.71,1981,-58.35,-15.2
"ctb0610-Perfil-15",7.67,1981,-58.15,-15.83333333
"ctb0610-Perfil-16",1.11,1981,-58.83333333,-16.06666667
"ctb0610-Perfil-17",3.02,1981,-58.45,-15.48333333
"ctb0610-Perfil-18",4.34,1982,-58.51666667,-15.5
"ctb0610-Perfil-19",4.24,1981,-58.85,-15.3
"ctb0610-Perfil-2",6.04,1981,-57.28333333,-14.65
"ctb0610-Perfil-20",3.4,1981,-57.75,-16.03333333
"ctb0610-Perfil-21",5.9,1981,-57.53333333,-16.08333333
"ctb0610-Perfil-22",1.28,1981,-58,-16.33333333
"ctb0610-Perfil-23",5.55,1978,-58.45,-16.9
"ctb0610-Perfil-24",2.58,1981,-57.45,-16.25
"ctb0610-Perfil-25",3.14,1978,-58.41666667,-16.75
"ctb0610-Perfil-26",3.59,1981,-58.13333333,-15.16666667
"ctb0610-Perfil-27",1.83,1981,-59.08333333,-15.46666667
"ctb0610-Perfil-28",4.57,1981,-58.83333333,-15.23333333
"ctb0610-Perfil-29",10.19,1981,-57.08333333,-15.45
"ctb0610-Perfil-3",9.12,1981,-57.53333333,-14.61666667
"ctb0610-Perfil-30",2.08,1981,-57,-16.26666667
"ctb0610-Perfil-31",1.5,1981,-57.41666667,-16.1
"ctb0610-Perfil-32",2.51,1981,-59.01666667,-16.21666667
"ctb0610-Perfil-33",2.02,1981,-57.3,-15.18333333
"ctb0610-Perfil-34",4.45,1981,-57.8,-14.53333333
"ctb0610-Perfil-35",1.44,1981,-57.95,-14.33333333
"ctb0610-Perfil-36",2.14,1981,-57.88333333,-15.66666667
"ctb0610-Perfil-37",2.53,1981,-58.4,-15.05
"ctb0610-Perfil-38",1.23,1981,-57.23333333,-15.31666667
"ctb0610-Perfil-39",3.05,1981,-57.71666667,-16.06666667
"ctb0610-Perfil-4",2.37,1981,-57.13333333,-14.96666667
"ctb0610-Perfil-40",6.79,1981,-57.26666667,-14.66666667
"ctb0610-Perfil-41",10.81,1981,-58.11666667,-15.66666667
"ctb0610-Perfil-42",3.65,1981,-58.13333333,-15.16666667
"ctb0610-Perfil-43",4.65,1981,-58.85,-15.33333333
"ctb0610-Perfil-44",3.3,1981,-59.75,-15.46666667
"ctb0610-Perfil-45",6.24,1981,-57.46666667,-16.33333333
"ctb0610-Perfil-5",4.52,1981,-58.75,-15.95
"ctb0610-Perfil-6",9.44,1981,-57.35,-14.63333333
"ctb0610-Perfil-7",4.99,1981,-57.28333333,-14.66666667
"ctb0610-Perfil-8",5.61,1981,-58.11666667,-15.11666667
"ctb0610-Perfil-9",3.42,1981,-58.11666667,-15.58333333
"ctb0613-Camboriú-01",7.11,1999,-48.66127379,-27.03703928
"ctb0613-Camboriú-02",5.45,1999,-48.68656641,-27.05456729
"ctb0613-Camboriú-03",2.04,1999,-48.69918859,-27.10306273
"ctb0613-Camboriú-05",7,1999,-48.66008812,-27.01850215
"ctb0613-Camboriú-06",3.48,1999,-48.71337943,-27.06204477
"ctb0613-Camboriú-07",6.45,1999,-48.725804,-27.05614588
"ctb0613-Camboriú-08",6.98,1999,-48.78729037,-27.1073301
"ctb0613-Camboriú-09",4.45,1999,-48.74518602,-27.11960126
"ctb0613-Camboriú-10",5.13,1999,-48.74093938,-27.12260124
"ctb0613-Camboriú-11",4.13,1999,-48.62749651,-27.06998855
"ctb0613-Camboriú-12",1.75,1999,-48.63093219,-27.05132184
"ctb0613-Camboriú-14",3.94,1999,-48.68442276,-27.02088091
"ctb0613-Camboriu-15",4.52,1999,-48.66698767,-27.03660173
"ctb0613-Camboriú-16",4.97,1999,-48.71059447,-27.06149409
"ctb0613-Camboriú-17",4,1999,-48.74092349,-27.08548405
"ctb0613-Camboriú-18",5.69,1999,-48.68079124,-27.03103647
"ctb0613-Camboriú-19",5.02,1999,-48.68501403,-27.08057636
"ctb0613-Camboriú-20",4.15,1999,-48.67717359,-27.06239879
"ctb0615-Orleans-01",3.21,1997,-49.35623487,-28.24520455
"ctb0615-Orleans-02",4.34,1997,-49.35591093,-28.24678904
"ctb0615-Orleans-03",0.34,1997,-49.35464636,-28.25102453
"ctb0615-Orleans-04",6.02,1997,-49.34618736,-28.2551641
"ctb0615-Orleans-05",4.08,1997,-49.34033395,-28.28482085
"ctb0615-Orleans-06",4.87,1997,-49.33980038,-28.28057272
"ctb0615-Orleans-07",3.53,1997,-49.33279543,-28.26827685
"ctb0615-Orleans-09",0.56,1997,-49.27765861,-28.2665279
"ctb0615-Orleans-10",2.34,1997,-49.4276371,-28.2409996
"ctb0615-Orleans-11",3.89,1997,-49.32529242,-28.24960305
"ctb0615-Orleans-12",5.1,1997,-49.3226953,-28.26231418
"ctb0615-Orleans-13",4.43,1997,-49.2849248,-28.26210698
"ctb0615-Orleans-14",5.8,1997,-49.29601142,-28.26570217
"ctb0615-Orleans-15",4.24,1997,-49.30875172,-28.27223194
"ctb0615-Orleans-16",4.06,1997,-49.30535196,-28.29766653
"ctb0615-Orleans-17",3.19,1997,-49.30427521,-28.28969339
"ctb0615-Orleans-19",6.08,1997,-49.26669004,-28.30885892
"ctb0615-Orleans-20",3.23,1997,-49.27227812,-28.30254939
"ctb0615-Orleans-21",5,1997,-49.26622466,-28.29982844
"ctb0615-Orleans-22",2.63,1997,-49.25717086,-28.30980259
"ctb0615-Orleans-23",5.28,1997,-49.3381497,-28.27099538
"ctb0615-Orleans-24",3.37,1997,-49.34636747,-28.28277322
"ctb0615-Orleans-25",2.98,1997,-49.3227472,-28.25926069
"ctb0617-PC-1",3.8,1979,-49.56666667,-18.73333333
"ctb0617-PC-10",2.3,1979,-48.03333333,-18.45
"ctb0617-PC-2",2.93,1979,-49.56666667,-18.63333333
"ctb0617-PC-3",2.37,1979,-50.08333333,-18.75
"ctb0617-PC-4",2.54,1979,-50.01666667,-18.7
"ctb0617-PC-5",3.33,1978,-48.15,-18.7
"ctb0617-PC-6",2.23,1979,-50.4,-18.88333333
"ctb0617-PC-7",4.85,1979,-50.21666667,-18.7
"ctb0617-PC-8",1.56,1979,-47.75,-19.66666667
"ctb0617-PC-9",1.92,1979,-50.33333333,-18.83333333
"ctb0617-Perfil-1",4.97,1979,-48.11666667,-19.33333333
"ctb0617-Perfil-10",2.2,1979,-49.75,-19.8
"ctb0617-Perfil-11",1.87,1979,-49.46666667,-19.5
"ctb0617-Perfil-12",4.51,1979,-49.98333333,-19.88333333
"ctb0617-Perfil-13",2.32,1979,-49.85,-19.55
"ctb0617-Perfil-14",1.83,1979,-49.7,-19.51666667
"ctb0617-Perfil-15",5.11,1979,-50.51666667,-19.73333333
"ctb0617-Perfil-16",4.38,1979,-48.35,-18.55
"ctb0617-Perfil-17",2.87,1978,-48.01666667,-18.56666667
"ctb0617-Perfil-18",3.6,1979,-49.81666667,-18.71666667
"ctb0617-Perfil-19",5.29,1979,-48.06666667,-20.01666667
"ctb0617-Perfil-2",5.14,1979,-48.01666667,-19.28333333
"ctb0617-Perfil-20",6.22,1979,-49.81666667,-18.71666667
"ctb0617-Perfil-21",8.64,1979,-49.23333333,-18.88333333
"ctb0617-Perfil-22",4.37,1979,-49.75,-19.8
"ctb0617-Perfil-23",4.42,1979,-48.7,-20.03333333
"ctb0617-Perfil-24",4.15,1979,-48,-18.65
"ctb0617-Perfil-25",2.94,1979,-47.95,-19.7
"ctb0617-Perfil-26",7.34,1979,-49.51666667,-18.6
"ctb0617-Perfil-27",6.7,1979,-47.73333333,-19.68333333
"ctb0617-Perfil-28",4.92,1978,-49.6,-19.31666667
"ctb0617-Perfil-29",1.65,1979,-49.86666667,-19.35
"ctb0617-Perfil-3",2.2,1979,-48.15,-19.16666667
"ctb0617-Perfil-30",3.51,1978,-48.51666667,-18.48333333
"ctb0617-Perfil-31",4.93,1978,-48.2,-18.4
"ctb0617-Perfil-32",3.63,1979,-48.56666667,-18.38333333
"ctb0617-Perfil-33",4.76,1982,-48.08333333,-18.43333333
"ctb0617-Perfil-34",3.49,1978,-48.23333333,-18.78333333
"ctb0617-Perfil-35",1.39,1979,-47.86666667,-19.56666667
"ctb0617-Perfil-36",6.59,1978,-48.88333333,-18.45
"ctb0617-Perfil-37",2.01,1978,-48.2,-18.46666667
"ctb0617-Perfil-38",1.29,1979,-48.53333333,-18.43333333
"ctb0617-Perfil-39",1.48,1979,-47.96666667,-19.56666667
"ctb0617-Perfil-4",4.06,1979,-47.85,-19.5
"ctb0617-Perfil-40",2.96,1978,-48.21666667,-18.45
"ctb0617-Perfil-41",2.82,1978,-48.01666667,-18.51666667
"ctb0617-Perfil-42",7.36,1978,-48.88333333,-18.45
"ctb0617-Perfil-43",3.62,1978,-48.18333333,-18.45
"ctb0617-Perfil-44",19.06,1979,-47.68333333,-19.56666667
"ctb0617-Perfil-45",50.02,1979,-47.78333333,-19.51666667
"ctb0617-Perfil-46",12.19,1979,-50.15,-19.13333333
"ctb0617-Perfil-47",5.84,1979,-47.68333333,-19.56666667
"ctb0617-Perfil-48",3.69,1979,-50.15,-19.13333333
"ctb0617-Perfil-49",57.79,1979,-47.78333333,-19.5
"ctb0617-Perfil-5",4.31,1979,-47.9,-19.38333333
"ctb0617-Perfil-50",23.73,1980,-50.35,-19.23333333
"ctb0617-Perfil-51",2.31,1979,-49.38333333,-19.65
"ctb0617-Perfil-52",1.73,1979,-49.56666667,-19.48333333
"ctb0617-Perfil-53",1.69,1979,-48.5,-19.96666667
"ctb0617-Perfil-54",3.44,1979,-50.11666667,-19.13333333
"ctb0617-Perfil-55",6.83,1979,-48.23333333,-18.81666667
"ctb0617-Perfil-56",10.46,1979,-48.51666667,-18.46666667
"ctb0617-Perfil-57",4.44,1979,-48.11666667,-18.61666667
"ctb0617-Perfil-58",4.08,1979,-48.18333333,-18.41666667
"ctb0617-Perfil-59",4.55,1979,-49.75,-19.28333333
"ctb0617-Perfil-60",4.31,1979,-49.58333333,-19.4
"ctb0617-Perfil-7",0.72,1979,-49.76666667,-18.93333333
"ctb0617-Perfil-8",2.64,1979,-49.65,-19.65
"ctb0617-Perfil-9",3.2,1979,-49.83333333,-19.83333333
"ctb0626-Pomerode-01",4.75,1997,-49.12857224,-26.79096985
"ctb0626-Pomerode-02",2.44,1997,-49.14982222,-26.82648673
"ctb0626-Pomerode-03",3.83,1997,-49.14144689,-26.8150764
"ctb0626-Pomerode-04",3.77,1997,-49.14339524,-26.80057913
"ctb0626-Pomerode-05",2.87,1997,-49.13159339,-26.78943922
"ctb0626-Pomerode-06",3.81,1997,-49.12377885,-26.79616855
"ctb0626-Pomerode-07",3.15,1997,-49.1428544,-26.8206188
"ctb0626-Pomerode-08",3.12,1997,-49.13742048,-26.77330525
"ctb0626-Pomerode-09",4.33,1997,-49.12987669,-26.76360218
"ctb0628-Videira-01",6.62,1997,-51.20886799,-26.92465096
"ctb0628-Videira-02",6.2,1997,-51.19745613,-26.87839986
"ctb0628-Videira-03",2.8,1997,-51.24033443,-26.92009108
"ctb0628-Videira-04",6.63,1997,-51.23343437,-26.93194824
"ctb0628-Videira-05",3.7,1997,-51.25358913,-26.93586801
"ctb0629-Xanxerê-01",6.04,1995,-52.42987662,-26.86025783
"ctb0629-Xanxerê-02",6.59,1995,-52.44244905,-26.83124071
"ctb0629-Xanxerê-03",6.3,1995,-52.4561849,-26.80376596
"ctb0629-Xanxerê-04",5.87,1995,-52.46301211,-26.79825224
"ctb0629-Xanxerê-05",5.72,1995,-52.4687373,-26.79641462
"ctb0629-Xanxerê-06",5.12,1995,-52.47058189,-26.8031026
"ctb0629-Xanxerê-07",6.34,1995,-52.42378423,-26.83298247
"ctb0631-PC-1",4.04,1975,-49.10044696,-25.65041558
"ctb0631-PC-10",5.31,1976,-49.30045596,-25.6204144
"ctb0631-PC-100",6.98,1976,-52.00058257,-26.48042091
"ctb0631-PC-101",10.67,1976,-52.00058257,-26.48042091
"ctb0631-PC-102",6.33,1976,-52.17058762,-25.95041028
"ctb0631-PC-103",9.78,1976,-51.47055339,-25.40040282
"ctb0631-PC-105",6.82,1976,-52.00058257,-26.48042091
